longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-121.96,37.34,36.0,844.0,153.0,373.0,160.0,5.791,0.5082
-121.96,37.34,18.0,4438.0,939.0,1901.0,895.0,5.3873,0.5766
-121.96,37.34,34.0,1461.0,299.0,739.0,276.0,3.4375,0.5052
-121.96,37.34,37.0,663.0,127.0,293.0,132.0,3.7813,0.4956
-121.98,37.33,30.0,2645.0,462.0,1506.0,480.0,6.3716,0.661
-121.98,37.33,30.0,3742.0,633.0,1721.0,631.0,6.1388,0.6048
-121.99,37.34,27.0,3353.0,653.0,1571.0,621.0,5.273,0.6312
-121.97,37.33,21.0,8275.0,1566.0,3636.0,1524.0,5.1506,0.6042
-121.98,37.33,25.0,3223.0,612.0,1529.0,602.0,5.121,0.5752
-121.98,37.33,35.0,1907.0,326.0,912.0,313.0,5.9567,0.5886
-121.99,37.33,35.0,1802.0,291.0,841.0,315.0,4.8365,0.6278
-121.99,37.33,33.0,2023.0,425.0,1016.0,405.0,3.9417,0.5716
-121.98,37.31,28.0,3840.0,629.0,1883.0,662.0,6.4095,0.6718
-121.99,37.3,28.0,4863.0,901.0,2110.0,868.0,5.1483,0.684
-122.0,37.3,28.0,5096.0,1011.0,2588.0,954.0,5.357,0.7104
-121.98,37.32,17.0,9789.0,2552.0,4748.0,2206.0,4.2531,0.5596
-121.99,37.32,20.0,4461.0,864.0,2042.0,808.0,4.7083,0.4354
-121.98,37.31,32.0,2248.0,460.0,1191.0,419.0,5.606,0.5778
-121.98,37.31,34.0,2034.0,359.0,1016.0,375.0,5.8127,0.5766
-121.99,37.31,26.0,3285.0,502.0,1443.0,530.0,5.7833,0.6792
-121.97,37.32,19.0,4620.0,1404.0,2672.0,1308.0,3.699,0.475
-121.96,37.32,11.0,1711.0,493.0,1094.0,543.0,3.73,0.4554
-121.95,37.32,39.0,1164.0,199.0,619.0,231.0,4.6304,0.5264
-121.95,37.32,20.0,1145.0,198.0,431.0,173.0,3.1103,0.5638
-121.95,37.31,27.0,4140.0,969.0,2135.0,893.0,3.6292,0.5292
-121.96,37.31,26.0,4310.0,678.0,1819.0,686.0,7.0469,0.731
-121.96,37.31,31.0,3890.0,711.0,1898.0,717.0,5.2534,0.5818
-121.97,37.31,21.0,7628.0,2166.0,3637.0,1749.0,3.6401,0.535
-121.97,37.31,25.0,5775.0,1225.0,3580.0,1138.0,3.9187,0.6298
-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,0.5546
-121.95,37.32,33.0,726.0,168.0,351.0,147.0,3.1458,0.541
-121.94,37.31,30.0,4238.0,1010.0,1914.0,972.0,3.7632,0.614
-121.95,37.31,27.0,2462.0,570.0,1278.0,565.0,3.5652,0.659
-121.94,37.3,30.0,1758.0,248.0,814.0,256.0,6.623,0.665
-121.95,37.3,21.0,4193.0,1068.0,2487.0,1011.0,3.7188,0.586
-121.94,37.3,25.0,1455.0,370.0,734.0,331.0,3.2727,0.525
-121.95,37.3,25.0,5641.0,1517.0,3786.0,1410.0,3.3958,0.535
-121.96,37.3,20.0,4228.0,1006.0,2334.0,1007.0,4.3081,0.4546
-121.94,37.29,22.0,2593.0,637.0,1249.0,623.0,3.75,0.425
-121.94,37.29,20.0,710.0,188.0,363.0,176.0,4.0962,0.4282
-121.95,37.27,17.0,1330.0,271.0,408.0,258.0,1.7171,0.3626
-121.95,37.28,52.0,777.0,148.0,362.0,144.0,4.0208,0.525
-121.95,37.29,9.0,1503.0,381.0,715.0,349.0,4.6371,0.4686
-121.95,37.29,30.0,3734.0,813.0,1834.0,824.0,3.4505,0.52
-121.95,37.28,19.0,7027.0,1847.0,3759.0,1753.0,3.1509,0.4858
-121.98,37.3,30.0,3404.0,693.0,1794.0,633.0,4.6312,0.5664
-121.98,37.29,33.0,2120.0,349.0,907.0,336.0,7.5443,0.566
-121.98,37.29,31.0,2750.0,664.0,1459.0,660.0,3.2287,0.5298
-121.96,37.28,33.0,1940.0,327.0,877.0,314.0,5.4386,0.5608
-121.97,37.28,25.0,4707.0,695.0,1995.0,642.0,6.6437,0.5922
-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,0.5546
-121.98,37.28,26.0,1182.0,309.0,620.0,306.0,3.3922,0.5382
-121.98,37.28,28.0,3688.0,633.0,1877.0,620.0,5.7251,0.5452
-121.98,37.28,27.0,3526.0,589.0,1725.0,553.0,5.7812,0.55
-121.99,37.27,27.0,2937.0,497.0,1454.0,511.0,5.4051,0.547
-121.99,37.29,32.0,2930.0,481.0,1336.0,481.0,6.4631,0.6882
-121.96,37.3,23.0,4040.0,843.0,2181.0,843.0,4.0403,0.6068
-121.97,37.3,31.0,3340.0,735.0,1891.0,686.0,4.8542,0.55
-121.96,37.29,24.0,1240.0,263.0,690.0,276.0,5.0,0.566
-121.97,37.29,25.0,4096.0,743.0,2027.0,741.0,5.3294,0.6006
-121.97,37.29,29.0,2721.0,682.0,1602.0,646.0,3.337,0.5306
-121.99,37.27,17.0,1527.0,267.0,775.0,260.0,5.9658,0.556
-121.98,37.27,25.0,3075.0,564.0,1633.0,543.0,5.2528,0.5388
-121.98,37.27,29.0,2658.0,484.0,1318.0,498.0,5.3561,0.5978
-121.96,37.28,28.0,5018.0,1066.0,2846.0,998.0,4.0174,0.5478
-121.96,37.27,22.0,6114.0,1211.0,2983.0,1163.0,5.2533,0.5382
-121.96,37.27,31.0,3347.0,589.0,1566.0,597.0,5.5151,0.5736
-121.97,37.26,19.0,2174.0,454.0,998.0,426.0,4.6827,0.5102
-121.96,37.26,22.0,1408.0,351.0,636.0,294.0,1.8542,0.6666
-121.95,37.25,30.0,3298.0,634.0,1532.0,602.0,5.0863,0.664
-121.95,37.24,37.0,3109.0,541.0,1566.0,544.0,6.0235,0.827
-121.95,37.24,32.0,1382.0,239.0,705.0,251.0,6.0957,0.8108
-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683,0.8618
-121.96,37.25,35.0,1018.0,169.0,484.0,174.0,6.1648,0.7438
-121.95,37.25,34.0,2906.0,544.0,1282.0,522.0,5.5127,0.5364
-121.93,37.25,36.0,1089.0,182.0,535.0,170.0,4.69,0.5052
-121.93,37.25,21.0,1354.0,289.0,639.0,273.0,4.5333,0.4684
-121.92,37.25,34.0,2231.0,360.0,1035.0,365.0,4.7917,0.4864
-121.93,37.25,32.0,1555.0,287.0,779.0,284.0,6.0358,0.5202
-121.94,37.24,35.0,1484.0,244.0,664.0,238.0,4.675,0.4906
-121.91,37.24,24.0,5046.0,1001.0,2449.0,968.0,4.7118,0.5492
-121.91,37.24,30.0,2327.0,419.0,1114.0,372.0,4.7279,0.544
-121.92,37.24,26.0,6777.0,1051.0,3319.0,1061.0,6.3663,0.5588
-121.94,37.24,19.0,1741.0,294.0,632.0,279.0,5.5944,0.581
-121.94,37.24,26.0,2561.0,388.0,1165.0,393.0,7.3522,0.7276
-121.93,37.24,26.0,2574.0,414.0,1096.0,428.0,6.0738,0.6718
-121.92,37.24,27.0,1265.0,216.0,660.0,232.0,5.3911,0.5624
-121.91,37.23,22.0,2614.0,453.0,1240.0,462.0,6.0712,0.5436
-121.91,37.23,27.0,4866.0,668.0,1956.0,659.0,7.3843,0.81
-121.93,37.22,21.0,4872.0,594.0,1811.0,560.0,9.3834,1.000002
-121.96,37.23,36.0,4423.0,632.0,1719.0,608.0,7.8407,0.9528
-121.97,37.23,22.0,2781.0,523.0,1291.0,516.0,4.6065,0.8918
-121.98,37.22,46.0,10088.0,1910.0,3728.0,1781.0,5.2321,1.000002
-121.96,37.22,35.0,4709.0,723.0,1866.0,694.0,8.492,1.000002
-121.95,37.21,20.0,2345.0,322.0,890.0,276.0,10.0187,1.000002
-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,0.8722
-121.98,37.23,33.0,3585.0,935.0,1511.0,835.0,3.1176,0.7926
-122.0,37.23,36.0,3191.0,430.0,1234.0,440.0,9.0704,1.000002
-121.96,37.25,19.0,1858.0,359.0,790.0,347.0,4.5156,0.6786
-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,0.7356
-121.98,37.26,27.0,2331.0,461.0,1178.0,447.0,4.6654,0.6814
-121.99,37.27,21.0,1214.0,192.0,500.0,185.0,7.598,0.6956
-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,0.885
-121.98,37.25,19.0,755.0,93.0,267.0,99.0,15.0,1.000002
-121.99,37.25,25.0,1743.0,212.0,604.0,200.0,10.7582,1.000002
-121.97,37.25,21.0,2775.0,389.0,856.0,350.0,7.9135,0.9928
-121.99,37.25,22.0,4240.0,532.0,1480.0,514.0,11.2463,1.000002
-121.98,37.24,35.0,3574.0,485.0,1325.0,476.0,8.5425,1.000002
-122.0,37.27,33.0,1664.0,271.0,759.0,272.0,5.7876,0.8316
-122.01,37.27,27.0,3340.0,451.0,1220.0,447.0,8.8178,1.000002
-122.02,37.26,24.0,2411.0,299.0,847.0,299.0,10.2666,1.000002
-122.02,37.26,34.0,1764.0,243.0,692.0,223.0,8.0331,1.000002
-122.01,37.25,31.0,1574.0,193.0,551.0,191.0,10.2311,1.000002
-121.99,37.26,29.0,2718.0,365.0,982.0,339.0,7.9234,1.000002
-122.01,37.26,14.0,2561.0,404.0,1172.0,378.0,7.6107,1.000002
-122.03,37.25,34.0,2892.0,413.0,903.0,365.0,7.8711,1.000002
-122.04,37.24,24.0,1521.0,209.0,539.0,192.0,11.1557,1.000002
-122.02,37.24,28.0,2796.0,365.0,1085.0,363.0,10.6834,1.000002
-122.03,37.29,22.0,3118.0,438.0,1147.0,425.0,10.3653,1.000002
-122.02,37.29,18.0,2550.0,312.0,999.0,320.0,8.7939,1.000002
-122.02,37.29,25.0,3845.0,492.0,1461.0,475.0,10.3979,1.000002
-122.01,37.29,31.0,3136.0,431.0,1190.0,412.0,7.5,1.000002
-122.01,37.28,22.0,2038.0,260.0,773.0,281.0,9.1569,1.000002
-122.0,37.28,35.0,3133.0,541.0,1449.0,555.0,5.7295,0.6922
-122.0,37.28,33.0,2170.0,311.0,854.0,303.0,8.3605,1.000002
-122.0,37.28,32.0,2782.0,495.0,1092.0,455.0,5.4103,0.6718
-122.03,37.27,32.0,4350.0,645.0,1551.0,609.0,7.8279,1.000002
-122.03,37.28,29.0,3752.0,468.0,1320.0,471.0,9.8937,1.000002
-122.02,37.28,25.0,3437.0,428.0,1198.0,411.0,9.3464,1.000002
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,1.000002
-122.06,37.27,16.0,1612.0,221.0,567.0,208.0,10.5793,1.000002
-122.04,37.29,19.0,3625.0,432.0,1252.0,409.0,12.2145,1.000002
-122.03,37.27,25.0,4460.0,553.0,1608.0,561.0,10.7958,1.000002
-122.04,37.26,24.0,4973.0,709.0,1692.0,696.0,7.8627,1.000002
-122.06,37.33,29.0,1945.0,269.0,826.0,275.0,8.248,0.9976
-122.06,37.32,30.0,3033.0,540.0,1440.0,507.0,6.2182,0.7616
-122.05,37.31,25.0,4601.0,696.0,2003.0,666.0,8.0727,0.911
-122.05,37.31,25.0,4111.0,538.0,1585.0,568.0,9.2298,1.000002
-122.06,37.3,11.0,5488.0,706.0,1947.0,641.0,10.7326,1.000002
-122.07,37.33,13.0,2173.0,349.0,891.0,345.0,8.0158,0.84
-122.06,37.33,23.0,4507.0,751.0,2167.0,722.0,7.0102,1.000002
-122.07,37.31,24.0,4401.0,698.0,1818.0,685.0,7.2986,1.000002
-122.08,37.3,30.0,2268.0,404.0,1197.0,372.0,7.0813,0.9706
-122.08,37.31,17.0,2560.0,396.0,959.0,400.0,7.8528,0.7378
-122.04,37.34,20.0,4475.0,1048.0,2271.0,1021.0,4.8836,0.7924
-122.06,37.34,13.0,2057.0,466.0,790.0,436.0,5.0081,0.5766
-122.05,37.33,21.0,2052.0,346.0,933.0,351.0,5.3167,0.8326
-122.04,37.33,26.0,2690.0,401.0,1264.0,429.0,7.7643,0.9494
-122.05,37.33,17.0,3674.0,824.0,1364.0,694.0,6.3131,0.8728
-122.04,37.33,22.0,4011.0,963.0,2206.0,879.0,4.5721,0.7024
-122.04,37.32,27.0,2826.0,451.0,1259.0,439.0,5.7528,0.8628
-122.04,37.31,29.0,2476.0,434.0,1217.0,416.0,6.2045,0.7876
-122.04,37.31,24.0,3388.0,633.0,1627.0,585.0,5.154,0.7102
-122.04,37.3,26.0,1714.0,270.0,778.0,262.0,6.075,0.834
-122.04,37.3,25.0,2366.0,417.0,1076.0,398.0,6.9238,0.6918
-122.03,37.31,25.0,2131.0,410.0,1132.0,395.0,5.3508,0.8182
-122.04,37.3,25.0,3807.0,600.0,1678.0,600.0,6.6818,0.8226
-122.01,37.3,25.0,4044.0,551.0,1699.0,533.0,8.0837,0.7612
-122.01,37.31,23.0,6846.0,1078.0,2951.0,1063.0,6.3702,0.664
-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,0.7454
-122.0,37.3,29.0,3429.0,524.0,1518.0,520.0,7.218,0.8014
-122.03,37.31,19.0,2885.0,859.0,1520.0,784.0,3.375,0.5514
-122.03,37.3,30.0,3007.0,554.0,1551.0,616.0,5.8521,0.6526
-122.03,37.3,22.0,3583.0,758.0,1792.0,695.0,5.4842,0.6706
-122.02,37.31,34.0,2629.0,433.0,1301.0,431.0,6.083,0.6828
-122.02,37.31,35.0,2355.0,384.0,1248.0,378.0,5.9714,0.665
-122.02,37.3,26.0,1983.0,301.0,924.0,297.0,6.7123,0.7092
-122.02,37.3,32.0,2134.0,328.0,903.0,322.0,6.359,0.6838
-122.02,37.32,27.0,4336.0,754.0,2009.0,734.0,6.3923,0.6966
-122.02,37.31,33.0,2563.0,434.0,1230.0,418.0,6.3197,0.6802
-122.03,37.32,15.0,5132.0,1059.0,2156.0,982.0,5.6511,0.8096
-122.0,37.32,34.0,3450.0,731.0,1915.0,689.0,4.7402,0.489
-122.01,37.31,26.0,1391.0,241.0,700.0,236.0,6.6766,0.6654
-122.01,37.32,32.0,3108.0,613.0,1577.0,603.0,4.6613,0.568
-122.0,37.31,33.0,4211.0,918.0,2389.0,861.0,4.7235,0.4844
-122.02,37.33,25.0,3823.0,584.0,1689.0,571.0,7.3693,0.7472
-122.03,37.33,23.0,4221.0,671.0,1782.0,641.0,7.4863,0.8246
-122.03,37.34,16.0,1755.0,410.0,674.0,410.0,5.1602,0.4624
-122.02,37.34,30.0,1036.0,151.0,467.0,156.0,6.448,0.7212
-122.0,37.33,30.0,4033.0,794.0,1788.0,807.0,5.6932,0.6774
-122.02,37.35,26.0,2785.0,418.0,1221.0,422.0,8.1078,0.7314
-122.02,37.35,22.0,3219.0,756.0,1479.0,667.0,4.1473,0.7088
-122.02,37.34,26.0,1992.0,328.0,980.0,342.0,6.2475,0.7
-122.02,37.34,28.0,2488.0,396.0,1190.0,410.0,5.7881,0.6894
-122.03,37.34,25.0,5404.0,906.0,2338.0,883.0,6.0577,0.9036
-122.03,37.35,25.0,3095.0,514.0,1251.0,507.0,5.5388,0.7042
-122.01,37.35,33.0,2517.0,496.0,1158.0,443.0,5.0785,0.579
-122.0,37.35,20.0,4304.0,851.0,2059.0,835.0,5.1674,0.666
-122.0,37.34,27.0,1716.0,290.0,817.0,301.0,5.9158,0.6862
-122.0,37.34,31.0,3344.0,620.0,1604.0,572.0,5.2108,0.703
-122.01,37.34,31.0,3080.0,526.0,1493.0,582.0,6.3052,0.6884
-122.05,37.35,34.0,2494.0,375.0,1399.0,382.0,7.3753,0.7762
-122.05,37.34,34.0,2515.0,401.0,1079.0,399.0,7.7865,0.8478
-122.05,37.34,31.0,1443.0,215.0,627.0,222.0,6.6087,0.833
-122.06,37.34,20.0,3435.0,593.0,1293.0,553.0,6.7578,0.9028
-122.04,37.35,28.0,3250.0,485.0,1328.0,473.0,7.4729,0.8632
-122.04,37.34,28.0,3081.0,460.0,1260.0,461.0,7.5372,0.8652
-122.03,37.35,16.0,1156.0,198.0,455.0,216.0,7.2779,0.5858
-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,0.7402
-122.04,37.34,25.0,1994.0,287.0,704.0,283.0,7.7799,0.8946
-122.03,37.34,17.0,1165.0,278.0,598.0,287.0,4.0129,0.6848
-122.04,37.34,23.0,2590.0,725.0,1795.0,680.0,3.16,0.45
-122.04,37.34,19.0,3694.0,1036.0,2496.0,986.0,3.6991,0.543
-122.05,37.37,35.0,1365.0,256.0,662.0,262.0,5.6533,0.5828
-122.05,37.36,34.0,2400.0,419.0,1017.0,384.0,4.1369,0.6338
-122.05,37.36,27.0,2621.0,513.0,1063.0,523.0,3.9848,0.8194
-122.06,37.35,31.0,1795.0,281.0,872.0,282.0,8.0599,0.7636
-122.06,37.36,35.0,2693.0,493.0,1343.0,455.0,6.0777,0.655
-122.06,37.37,32.0,2510.0,578.0,1160.0,581.0,4.9087,0.6454
-122.04,37.37,23.0,5135.0,911.0,2351.0,863.0,5.2319,0.8602
-122.03,37.36,28.0,2490.0,345.0,948.0,361.0,6.4913,0.8238
-122.04,37.35,20.0,2016.0,313.0,767.0,310.0,6.837,0.766
-122.05,37.36,29.0,1733.0,255.0,679.0,278.0,7.5337,0.8136
-122.04,37.36,26.0,3298.0,460.0,1241.0,472.0,6.8753,0.806
-122.05,37.37,27.0,3885.0,661.0,1537.0,606.0,6.6085,0.6894
-122.03,37.36,16.0,2697.0,803.0,1369.0,723.0,4.4699,0.7348
-122.02,37.35,17.0,2975.0,608.0,1465.0,577.0,5.8779,0.7244
-122.02,37.35,18.0,1221.0,255.0,507.0,271.0,5.3679,0.4568
-122.03,37.35,19.0,3811.0,1227.0,1930.0,1153.0,3.5154,0.6228
-122.03,37.37,16.0,3402.0,1193.0,1479.0,1043.0,3.5861,1.000002
-122.02,37.36,21.0,2471.0,677.0,1486.0,689.0,3.9038,0.4876
-122.02,37.36,25.0,2074.0,387.0,1273.0,383.0,4.7609,0.756
-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,0.5072
-122.02,37.36,24.0,1709.0,437.0,892.0,408.0,4.9671,0.6704
-122.01,37.36,25.0,2796.0,429.0,1267.0,426.0,6.6329,0.698
-122.01,37.36,21.0,2483.0,396.0,1194.0,424.0,7.1273,0.6926
-122.01,37.35,16.0,3716.0,916.0,1551.0,759.0,4.5,0.6472
-122.0,37.36,19.0,2237.0,433.0,1158.0,426.0,6.7718,0.7366
-122.0,37.36,17.0,2070.0,278.0,797.0,275.0,8.6155,0.8224
-122.0,37.36,25.0,3534.0,949.0,1880.0,849.0,3.4238,0.674
-122.0,37.36,17.0,6012.0,1737.0,3539.0,1625.0,3.8464,0.4788
-122.03,37.37,9.0,2966.0,770.0,1430.0,740.0,3.0047,0.512
-122.03,37.37,41.0,2123.0,425.0,1032.0,435.0,4.6957,0.5696
-122.03,37.37,30.0,1269.0,290.0,556.0,266.0,3.8125,0.65
-122.04,37.37,42.0,1125.0,273.0,616.0,258.0,3.6765,0.5056
-122.04,37.37,33.0,2757.0,489.0,1201.0,481.0,5.0453,0.6232
-122.04,37.38,38.0,2850.0,550.0,1518.0,514.0,4.2028,0.5472
-122.03,37.38,21.0,2667.0,798.0,1433.0,727.0,3.8732,0.5048
-122.02,37.38,43.0,1261.0,317.0,836.0,333.0,4.0911,0.4492
-122.01,37.38,32.0,726.0,204.0,538.0,203.0,4.505,0.4608
-122.02,37.37,8.0,5686.0,1489.0,3250.0,1329.0,4.2782,0.6554
-122.01,37.37,11.0,2559.0,694.0,1309.0,668.0,4.1847,0.3346
-122.01,37.37,25.0,2213.0,360.0,1066.0,390.0,7.2165,0.7218
-122.0,37.37,16.0,1434.0,372.0,804.0,361.0,3.7045,0.3562
-122.03,37.39,22.0,3280.0,933.0,1842.0,795.0,4.4107,0.4654
-122.02,37.38,32.0,1889.0,487.0,1321.0,508.0,3.2574,0.5088
-122.01,37.39,26.0,2500.0,962.0,2374.0,879.0,3.5586,0.4444
-122.01,37.39,36.0,1976.0,361.0,1348.0,371.0,5.6447,0.5052
-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,5.791,0.4788
-122.03,37.39,34.0,2600.0,650.0,1994.0,650.0,4.0223,0.5004
-122.02,37.4,35.0,2348.0,531.0,1475.0,498.0,4.35,0.522
-122.01,37.39,16.0,3015.0,829.0,1769.0,807.0,4.0068,0.499
-122.02,37.39,35.0,2297.0,497.0,1428.0,497.0,4.7431,0.4794
-122.04,37.39,5.0,8745.0,2211.0,3959.0,2019.0,4.7685,0.5602
-122.05,37.38,23.0,3200.0,907.0,2029.0,866.0,3.5649,0.9
-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,0.7284
-122.05,37.38,29.0,1875.0,340.0,816.0,350.0,5.4351,0.673
-122.06,37.38,20.0,4293.0,1272.0,2389.0,1210.0,4.2719,0.5416
-122.05,37.37,27.0,2687.0,768.0,1362.0,725.0,3.4028,0.6484
-122.05,37.39,25.0,347.0,82.0,148.0,77.0,4.4531,0.7
-122.06,37.4,21.0,12855.0,3226.0,7273.0,3052.0,4.3351,0.5348
-122.06,37.39,26.0,18.0,4.0,8.0,4.0,3.75,0.75
-122.06,37.39,22.0,1236.0,290.0,413.0,274.0,3.6875,0.08
-122.06,37.38,20.0,3401.0,768.0,1497.0,747.0,4.2188,1.000002
-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,0.94
-122.06,37.37,18.0,3058.0,661.0,1377.0,675.0,6.1299,1.000002
-122.06,37.38,20.0,2976.0,766.0,1227.0,634.0,4.8625,0.525
-122.07,37.39,19.0,1465.0,342.0,646.0,345.0,4.712,0.5786
-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,0.5692
-122.07,37.4,16.0,3352.0,813.0,1440.0,729.0,3.7359,0.525
-122.07,37.41,26.0,1184.0,225.0,815.0,218.0,5.7657,0.6446
-122.07,37.4,15.0,2940.0,910.0,943.0,711.0,4.359,0.3844
-122.08,37.4,19.0,3565.0,858.0,1639.0,744.0,4.1544,0.554
-122.08,37.4,25.0,1750.0,341.0,999.0,319.0,5.806,0.6174
-122.08,37.41,20.0,1896.0,456.0,1069.0,436.0,4.6875,0.5778
-122.09,37.4,36.0,1575.0,379.0,1036.0,382.0,5.1408,0.5294
-122.1,37.41,33.0,6277.0,1274.0,3025.0,1211.0,5.4721,0.6866
-122.09,37.41,8.0,1480.0,414.0,856.0,445.0,2.8203,0.5682
-122.09,37.41,14.0,753.0,193.0,421.0,153.0,4.2463,0.5334
-122.09,37.41,18.0,1476.0,473.0,838.0,415.0,3.575,0.548
-122.09,37.4,22.0,1489.0,436.0,662.0,470.0,3.5179,0.3944
-122.09,37.4,17.0,748.0,184.0,412.0,180.0,3.4375,0.5812
-122.09,37.42,23.0,4874.0,1251.0,2699.0,1163.0,3.8003,0.4596
-122.11,37.41,27.0,5110.0,1599.0,2764.0,1482.0,3.4198,0.7038
-122.09,37.4,26.0,3218.0,1021.0,2087.0,964.0,3.2875,0.3654
-122.1,37.4,27.0,3410.0,1156.0,2314.0,1086.0,3.4868,0.3312
-122.1,37.4,23.0,1755.0,508.0,1374.0,506.0,4.3077,0.587
-122.1,37.4,19.0,1085.0,288.0,1009.0,305.0,3.9091,0.552
-122.11,37.4,16.0,1994.0,489.0,1173.0,472.0,4.1875,0.5328
-122.11,37.4,15.0,255.0,63.0,138.0,74.0,4.6591,0.35
-122.1,37.4,23.0,514.0,210.0,367.0,206.0,3.1736,0.3626
-122.08,37.4,52.0,766.0,203.0,448.0,196.0,2.5208,0.6334
-122.09,37.39,43.0,2065.0,535.0,1029.0,500.0,3.7318,0.6554
-122.09,37.39,30.0,1722.0,490.0,1057.0,517.0,3.725,0.5226
-122.09,37.4,24.0,3983.0,1126.0,2645.0,1072.0,3.6742,0.55
-122.08,37.39,44.0,1498.0,430.0,848.0,400.0,2.8438,0.6142
-122.08,37.39,46.0,1115.0,248.0,543.0,248.0,3.2083,0.6686
-122.08,37.39,4.0,2292.0,605.0,1050.0,584.0,4.8036,0.68
-122.07,37.39,30.0,1695.0,480.0,932.0,447.0,3.5045,0.705
-122.07,37.39,37.0,1169.0,239.0,589.0,249.0,5.0131,0.6606
-122.07,37.38,26.0,1272.0,306.0,562.0,284.0,4.5644,0.5604
-122.08,37.39,39.0,2210.0,483.0,1023.0,450.0,4.5833,0.6848
-122.1,37.39,31.0,1117.0,304.0,591.0,302.0,3.5909,0.7062
-122.1,37.39,36.0,1860.0,367.0,794.0,366.0,5.0871,0.709
-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,0.7312
-122.09,37.39,36.0,1035.0,196.0,475.0,205.0,5.5385,0.718
-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,0.8294
-122.09,37.38,36.0,2587.0,416.0,1055.0,410.0,6.1995,0.8144
-122.08,37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,0.7072
-122.08,37.38,36.0,857.0,156.0,448.0,168.0,5.0086,0.7334
-122.08,37.38,36.0,1199.0,198.0,485.0,199.0,5.0796,0.7468
-122.08,37.38,36.0,782.0,130.0,348.0,128.0,6.828,0.7678
-122.08,37.37,29.0,1229.0,192.0,707.0,194.0,7.1108,0.93
-122.09,37.37,27.0,1269.0,186.0,464.0,182.0,6.8374,1.000002
-122.09,37.37,34.0,2165.0,355.0,776.0,339.0,5.2971,0.8842
-122.08,37.38,25.0,830.0,228.0,368.0,174.0,3.3917,0.6858
-122.07,37.37,22.0,3770.0,727.0,1657.0,762.0,4.8021,0.915
-122.07,37.37,30.0,2937.0,407.0,1097.0,407.0,7.9813,0.947
-122.07,37.36,21.0,3244.0,426.0,1158.0,415.0,7.5,1.000002
-122.06,37.36,34.0,1747.0,250.0,662.0,257.0,6.8268,1.000002
-122.07,37.36,28.0,4612.0,608.0,1686.0,567.0,10.0346,1.000002
-122.08,37.36,31.0,2717.0,376.0,1001.0,381.0,9.281,1.000002
-122.09,37.36,37.0,1550.0,238.0,805.0,250.0,5.0222,1.000002
-122.09,37.36,37.0,2269.0,325.0,930.0,321.0,7.5274,1.000002
-122.08,37.36,28.0,2181.0,284.0,728.0,238.0,8.2266,1.000002
-122.06,37.35,30.0,2040.0,294.0,787.0,278.0,8.758,1.000002
-122.07,37.34,33.0,1208.0,198.0,495.0,216.0,5.4659,1.000002
-122.07,37.34,35.0,1172.0,184.0,512.0,175.0,7.3561,1.000002
-122.07,37.35,35.0,1447.0,205.0,619.0,206.0,9.8144,1.000002
-122.07,37.35,35.0,1579.0,210.0,570.0,196.0,8.5888,1.000002
-122.08,37.35,35.0,1347.0,207.0,548.0,189.0,7.7068,1.000002
-122.07,37.34,30.0,1851.0,238.0,631.0,236.0,10.1007,1.000002
-122.08,37.34,23.0,2597.0,335.0,922.0,338.0,10.5142,1.000002
-122.08,37.34,28.0,1643.0,216.0,594.0,205.0,12.367,1.000002
-122.08,37.35,33.0,2398.0,317.0,832.0,314.0,10.3591,1.000002
-122.1,37.38,37.0,4167.0,612.0,1577.0,597.0,7.5655,1.000002
-122.1,37.37,37.0,2511.0,354.0,945.0,348.0,8.3924,1.000002
-122.1,37.37,40.0,2224.0,354.0,929.0,345.0,8.1064,1.000002
-122.11,37.37,22.0,1477.0,195.0,520.0,187.0,10.3329,1.000002
-122.11,37.38,36.0,3598.0,500.0,1296.0,533.0,7.8177,1.000002
-122.11,37.38,22.0,3638.0,719.0,1329.0,650.0,5.0804,1.000002
-122.11,37.37,49.0,1068.0,190.0,410.0,171.0,7.2045,1.000002
-122.12,37.37,18.0,1617.0,231.0,555.0,222.0,8.9021,1.000002
-122.11,37.4,31.0,2836.0,490.0,1138.0,481.0,4.9519,1.000002
-122.11,37.39,36.0,1660.0,261.0,655.0,249.0,6.3967,1.000002
