,policy_id,driver_relationship_child,policy_state_nv,authorities_contacted_fire,collision_type_front,incident_day,policy_deductable,num_vehicles_involved,num_claims_past_year,policy_state_wa,policy_state_id,policy_liability,incident_type_collision,collision_type_side,customer_gender_female,authorities_contacted_ambulance,driver_relationship_na,num_insurers_past_5_years,policy_state_az,incident_type_theft,authorities_contacted_police,policy_state_ca,num_injuries,incident_month,customer_age,authorities_contacted_none,num_witnesses,total_claim_amount,policy_annual_premium,customer_gender_male,months_as_customer,driver_relationship_spouse,vehicle_claim,policy_state_or,police_report_available,incident_dow,fraud,injury_claim,incident_severity,incident_type_breakin,collision_type_rear,incident_hour,driver_relationship_self,driver_relationship_other,auto_year,customer_education,collision_type_na
19570,4100,0,0,0,1,13,750,3,0,0,0,1,1,0,0,0,0,3,0,0,1,1,0,4,19,0,1,14000.0,3000,1,10,0,14000.0,0,1,5,0,0.0,0,0,0,8,1,0,2015,0,0
19571,780,0,0,0,0,6,750,2,0,0,0,3,1,0,1,0,0,1,0,0,1,1,1,6,49,0,0,52500.0,3000,0,128,0,28000.0,0,0,3,0,24500.0,2,0,1,4,1,0,2012,3,0
19572,4107,0,0,0,0,2,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,10,56,0,0,16500.0,3000,1,172,0,16500.0,0,1,2,0,0.0,0,0,1,6,1,0,2013,2,0
19573,791,0,0,0,0,1,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,2,68,0,1,37500.0,3000,1,181,0,37500.0,0,0,4,0,0.0,2,0,1,12,1,0,2017,3,0
19574,4118,0,0,0,0,21,750,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,3,66,1,0,15000.0,3000,0,89,0,15000.0,0,0,3,0,0.0,0,0,0,16,1,0,2010,3,0
19575,804,0,0,0,0,24,750,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,7,61,0,0,5000.0,3000,0,192,0,5000.0,0,0,2,0,0.0,0,1,0,9,0,0,2012,3,1
19576,4138,0,1,0,1,25,750,3,0,0,0,1,1,0,1,0,0,5,0,0,1,0,1,8,19,0,3,48000.0,3000,0,4,0,32500.0,0,1,6,0,15500.0,2,0,0,6,1,0,2017,1,0
19577,817,0,0,0,0,7,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,4,9,51,0,2,24000.0,3000,0,80,0,4000.0,0,1,5,0,20000.0,1,0,1,21,1,0,2010,1,0
19578,4145,0,0,0,1,14,750,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,4,64,1,0,10500.0,2800,1,184,0,10500.0,0,0,6,0,0.0,0,0,0,2,1,0,2018,3,0
19579,828,0,1,0,1,20,750,3,0,0,0,1,1,0,0,0,0,3,0,0,1,0,3,5,48,0,1,52500.0,3000,1,24,0,33500.0,0,1,0,0,19000.0,2,0,0,5,1,0,2012,3,0
19580,2498,0,0,0,1,16,750,3,0,0,0,3,1,0,0,0,0,3,1,0,1,0,0,9,40,0,3,25500.0,2950,1,24,0,25500.0,0,1,0,0,0.0,2,0,0,11,1,0,2017,2,0
19581,4167,0,0,0,0,9,750,3,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,3,57,0,0,32000.0,3000,1,139,0,32000.0,0,1,5,0,0.0,2,0,0,19,1,0,2017,1,0
19582,844,0,0,0,1,4,750,3,0,1,0,3,1,0,1,0,0,1,0,0,1,0,0,10,34,0,0,12500.0,3000,0,177,0,12500.0,0,1,4,0,0.0,0,0,0,14,1,0,2010,3,0
19583,2518,0,0,0,0,5,750,2,0,0,0,2,1,1,1,0,0,1,0,0,0,1,0,2,39,1,0,11500.0,3000,0,145,0,11500.0,0,0,1,0,0.0,0,0,0,4,0,1,2011,4,0
19584,4177,0,0,0,1,10,750,2,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,8,19,1,0,5500.0,2750,0,17,0,5500.0,0,0,5,0,0.0,0,0,0,13,1,0,2015,1,0
19585,4177,0,0,0,1,10,750,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,8,60,1,0,5500.0,3000,0,176,0,5500.0,0,0,5,0,0.0,0,0,0,13,1,0,2017,1,0
19586,2521,0,0,0,0,22,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,11,40,0,2,59000.0,3000,1,11,0,44000.0,0,1,4,0,15000.0,2,0,1,8,1,0,2020,3,0
19587,4183,0,0,0,1,5,750,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,6,50,1,1,12500.0,2700,0,82,0,12500.0,0,0,2,0,0.0,0,0,0,19,1,0,2020,1,0
19588,866,0,0,0,1,2,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,11,30,1,0,12000.0,2950,0,63,0,12000.0,0,0,5,0,0.0,0,0,0,11,1,0,2018,1,0
19589,866,0,0,0,1,2,750,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,11,37,1,0,12000.0,2750,0,226,0,12000.0,0,0,5,0,0.0,0,0,0,11,1,0,2009,1,0
19590,867,0,0,0,0,18,750,3,1,0,0,2,1,0,0,0,0,1,0,0,1,1,0,11,48,0,1,5000.0,3000,1,86,0,5000.0,0,1,0,0,0.0,0,0,1,15,1,0,2013,4,0
19591,2539,0,0,0,0,3,750,2,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,8,29,1,2,12000.0,3000,1,58,0,12000.0,0,0,5,0,0.0,0,0,1,18,1,0,2015,1,0
19592,2543,0,0,0,1,23,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,4,53,0,0,44000.0,2750,0,144,0,19000.0,0,1,1,0,25000.0,1,0,0,10,1,0,2017,3,0
19593,4215,0,0,0,0,3,750,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,6,43,0,0,16000.0,3000,0,66,0,16000.0,0,0,0,0,0.0,0,1,0,12,0,0,2017,4,1
19594,888,0,0,0,0,12,750,3,0,0,0,0,1,1,0,0,0,3,0,0,1,1,0,3,40,0,1,4500.0,2650,1,15,0,4500.0,0,1,1,0,0.0,0,0,0,16,1,0,2019,3,0
19595,889,0,0,0,1,8,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,3,66,0,3,6500.0,2850,1,304,0,6500.0,0,0,4,0,0.0,0,0,0,16,1,0,2016,1,0
19596,2573,0,0,0,1,20,750,2,0,0,0,2,1,0,0,1,0,5,0,0,0,1,1,12,18,0,0,45000.0,3000,1,2,0,34000.0,0,0,4,0,11000.0,2,0,0,15,1,0,2013,1,0
19597,2573,0,0,0,1,20,750,2,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,12,53,0,0,45000.0,2750,0,96,0,34000.0,0,0,4,0,11000.0,2,0,0,15,1,0,2017,2,0
19598,2577,0,0,0,0,22,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,2,2,42,0,0,66000.0,3000,1,165,0,21000.0,1,1,4,0,45000.0,2,0,1,15,1,0,2016,3,0
19599,4257,0,0,0,1,13,750,2,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,10,46,0,0,11500.0,2850,1,32,0,11500.0,0,1,6,0,0.0,1,0,0,14,1,0,2016,3,0
19600,929,0,0,0,0,31,750,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,5,49,1,0,15000.0,3000,1,56,0,15000.0,1,0,4,0,0.0,0,0,0,22,1,0,2016,3,0
19601,930,0,0,0,0,2,750,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,9,39,0,0,17000.0,3000,0,84,0,17000.0,0,0,0,0,0.0,1,0,0,7,0,0,2014,1,1
19602,4265,0,0,0,0,15,750,2,0,0,0,3,1,1,0,0,0,1,1,0,1,0,2,2,43,0,1,20500.0,2800,1,125,0,12000.0,0,1,4,0,8500.0,1,0,0,20,1,0,2011,3,0
19603,4274,0,0,0,1,18,750,3,0,0,0,2,1,0,1,0,0,1,0,0,1,1,1,2,69,0,4,37000.0,2800,0,220,0,31500.0,0,1,0,0,5500.0,2,0,0,16,1,0,2015,3,0
19604,2614,0,0,0,0,26,750,2,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,8,37,1,2,6000.0,2750,0,68,0,6000.0,0,0,0,0,0.0,0,0,0,12,1,0,2015,3,0
19605,2618,0,0,0,1,28,750,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,9,48,0,1,14500.0,3000,1,70,1,14500.0,0,1,5,0,0.0,1,0,0,19,0,0,2007,3,0
19606,2621,0,0,0,0,26,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1,3,12,19,0,3,31500.0,3000,0,4,0,15500.0,0,1,3,0,16000.0,1,0,1,18,1,0,2015,1,0
19607,2621,0,0,0,0,26,750,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,3,12,70,0,3,31500.0,3000,0,168,0,15500.0,0,1,3,0,16000.0,1,0,1,18,1,0,2019,3,0
19608,2625,0,0,0,0,6,750,2,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,11,61,0,0,11500.0,3000,0,299,0,11500.0,0,1,2,0,0.0,1,0,0,12,1,0,2015,1,0
19609,972,0,0,0,0,21,750,1,0,0,0,1,0,0,0,0,1,3,0,1,1,1,0,2,19,0,0,16000.0,3000,1,5,0,16000.0,0,0,3,0,0.0,1,0,0,1,0,0,2014,1,1
19610,4313,0,0,0,1,18,750,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,12,51,0,1,17000.0,3000,0,74,0,17000.0,0,1,2,0,0.0,0,0,0,18,1,0,2015,3,0
19611,4325,0,0,0,1,10,750,3,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,7,42,0,2,19000.0,3000,0,69,0,19000.0,0,1,2,0,0.0,1,0,0,9,1,0,2020,3,0
19612,2660,0,0,1,0,15,750,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,57,0,0,29500.0,3000,1,123,0,26000.0,0,0,1,0,3500.0,2,0,1,15,1,0,2017,3,0
19613,2673,0,0,0,0,31,750,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,74,0,0,9500.0,2850,1,115,0,9500.0,0,0,3,0,0.0,0,1,0,9,0,0,2018,3,1
19614,2674,0,0,0,0,23,750,3,0,0,0,2,1,1,1,0,0,3,1,0,1,0,0,1,49,0,2,11000.0,3000,0,30,0,11000.0,0,1,2,0,0.0,1,0,0,7,1,0,2013,1,0
19615,1004,0,0,0,1,20,750,2,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,11,48,1,0,9000.0,3000,1,36,0,9000.0,0,0,2,0,0.0,0,0,0,15,0,1,2020,3,0
19616,1004,0,0,0,1,20,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,11,55,1,0,9000.0,3000,1,49,0,9000.0,0,0,2,0,0.0,0,0,0,15,0,1,2014,3,0
19617,4336,0,0,0,0,18,750,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4,48,1,0,14000.0,3000,0,61,0,14000.0,0,0,3,0,0.0,0,0,1,17,1,0,2017,4,0
19618,1028,0,0,0,0,19,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,7,31,0,1,33000.0,2950,0,104,0,18000.0,0,1,4,0,15000.0,1,0,1,5,1,0,2019,1,0
19619,4365,0,0,0,0,5,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11,33,1,2,18000.0,3000,1,68,0,18000.0,0,0,1,0,0.0,0,0,1,19,1,0,2017,1,0
19620,4365,0,0,0,0,5,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,11,34,1,2,18000.0,2700,1,57,0,18000.0,0,0,1,0,0.0,0,0,1,19,1,0,2018,1,0
19621,2722,0,0,0,1,24,750,2,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,10,62,0,0,13000.0,3000,1,197,0,13000.0,0,0,3,0,0.0,0,0,0,4,1,0,2019,2,0
19622,2722,0,0,0,1,24,750,2,1,0,0,1,1,0,0,0,0,2,0,0,1,1,0,10,32,0,0,13000.0,3000,1,18,0,13000.0,0,0,3,0,0.0,0,0,0,4,1,0,2016,2,0
19623,1050,0,0,0,0,27,750,1,0,0,0,1,1,1,1,0,0,2,0,0,0,1,0,3,33,1,0,7000.0,2800,0,29,0,7000.0,0,0,2,0,0.0,0,0,0,19,1,0,2010,1,0
19624,1057,0,0,0,1,30,750,2,0,1,0,3,1,0,1,0,0,1,0,0,0,0,0,11,64,1,2,13500.0,2800,0,174,1,13500.0,0,0,5,0,0.0,0,0,0,16,0,0,2015,2,0
19625,4396,0,0,0,0,19,750,3,0,1,0,3,1,1,0,0,0,1,0,0,1,0,4,7,56,0,2,77500.0,3000,0,217,0,27500.0,0,1,4,0,50000.0,2,0,0,19,1,0,2014,3,0
19626,4403,0,0,0,1,16,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,3,30,0,1,9500.0,2650,1,75,0,9500.0,0,0,5,0,0.0,0,0,0,4,1,0,2018,2,0
19627,1075,0,0,0,0,20,750,2,0,0,0,0,1,1,0,0,0,3,0,0,1,1,0,9,26,0,1,24000.0,3000,1,35,1,24000.0,0,0,4,1,0.0,1,0,0,14,0,0,2013,4,0
19628,1076,0,0,0,0,31,800,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10,55,1,0,11500.0,2550,1,32,0,11500.0,1,0,3,0,0.0,0,0,1,7,1,0,2004,1,0
19629,2768,0,0,0,0,28,750,2,0,0,0,2,1,1,0,0,0,2,1,0,1,0,1,9,59,0,0,52000.0,3000,1,52,0,43000.0,0,0,5,0,9000.0,2,0,0,14,1,0,2020,1,0
19630,2768,0,0,0,0,28,750,2,0,0,0,0,1,1,0,0,0,2,0,0,1,1,1,9,28,0,0,52000.0,2900,1,33,0,43000.0,0,0,5,0,9000.0,2,0,0,14,1,0,2016,1,0
19631,4421,0,0,0,1,23,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,5,61,0,1,25000.0,2900,0,226,0,13000.0,0,0,3,0,12000.0,1,0,0,10,1,0,2013,3,0
19632,2775,0,0,0,1,25,750,2,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,2,65,1,0,13500.0,2900,0,220,0,13500.0,0,0,0,0,0.0,0,0,0,14,0,1,2017,3,0
19633,4440,0,0,0,1,10,750,2,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,11,46,1,0,11500.0,2950,0,219,0,11500.0,0,0,6,0,0.0,0,0,0,4,1,0,2019,4,0
19634,2780,0,0,0,1,18,750,3,1,0,0,3,1,0,0,0,0,1,0,0,1,1,0,5,68,0,0,19500.0,3000,1,142,0,19500.0,0,1,5,0,0.0,1,0,0,18,1,0,2020,3,0
19635,2780,0,0,0,1,18,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,5,40,0,0,19500.0,3000,0,78,0,19500.0,0,1,5,0,0.0,1,0,0,18,1,0,2019,3,0
19636,2785,0,0,0,0,5,750,3,0,0,0,3,1,0,0,0,0,1,0,0,1,1,1,4,41,0,3,39500.0,2400,1,230,0,30000.0,0,1,4,0,9500.0,2,0,1,3,1,0,2010,3,0
19637,2787,0,0,0,1,17,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,3,7,26,0,1,36500.0,3000,1,65,0,25000.0,0,1,2,0,11500.0,2,0,0,15,1,0,2010,2,0
19638,1102,0,0,0,1,3,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,32,0,2,67000.0,2600,0,57,0,37000.0,0,1,3,0,30000.0,2,0,0,10,1,0,2014,1,0
19639,1106,0,0,0,1,6,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,12,44,0,1,11000.0,2700,0,158,1,11000.0,0,1,4,0,0.0,1,0,0,5,0,0,2018,4,0
19640,1123,0,0,0,0,13,750,2,0,0,0,0,1,1,0,0,0,2,0,0,1,1,0,11,45,0,0,18500.0,3000,1,39,0,18500.0,0,0,2,0,0.0,1,0,0,23,1,0,2014,3,0
19641,1123,0,0,0,0,13,750,2,0,1,0,3,1,1,0,0,0,1,0,0,1,0,0,11,32,0,0,18500.0,3000,1,32,0,18500.0,0,0,2,0,0.0,1,0,0,23,1,0,2012,3,0
19642,2812,0,0,0,1,15,750,2,0,0,0,2,1,0,1,1,0,2,0,0,0,1,2,2,20,0,0,45000.0,3000,0,24,0,15500.0,0,0,4,0,29500.0,1,0,0,18,0,1,2018,2,0
19643,2812,0,0,0,1,15,750,2,0,0,0,2,1,0,1,1,0,1,0,0,0,1,2,2,28,0,0,45000.0,3000,0,93,0,15500.0,0,0,4,0,29500.0,1,0,0,18,0,1,2018,2,0
19644,4481,0,0,0,1,31,750,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,12,46,1,0,10000.0,3000,1,59,0,10000.0,0,0,1,0,0.0,0,0,0,12,1,0,2017,2,0
19645,1129,0,0,0,0,30,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,1,1,9,41,0,0,27000.0,3000,0,247,0,10500.0,0,0,0,0,16500.0,1,0,1,8,1,0,2016,3,0
19646,1129,0,0,0,0,30,850,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,9,53,0,0,27000.0,2650,0,247,0,10500.0,0,0,0,0,16500.0,1,0,1,8,1,0,2018,3,0
19647,4485,1,0,1,0,8,750,2,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,3,57,0,0,39500.0,3000,1,80,0,37000.0,0,0,4,0,2500.0,2,0,0,18,0,0,2019,1,0
19648,4485,1,0,1,0,8,750,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,3,53,0,0,39500.0,3000,1,205,0,37000.0,0,0,4,0,2500.0,2,0,0,18,0,0,2017,1,0
19649,2819,0,0,0,1,14,750,3,0,0,1,2,1,0,0,0,0,1,0,0,1,0,4,5,48,0,0,52000.0,2900,1,117,0,39000.0,0,1,1,0,13000.0,2,0,0,19,1,0,2020,3,0
19650,2819,0,0,0,1,14,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,4,5,66,0,0,52000.0,3000,1,193,0,39000.0,0,1,1,0,13000.0,2,0,0,19,1,0,2019,3,0
19651,1151,0,0,0,1,5,750,2,0,0,0,2,1,0,0,0,0,2,0,0,1,1,0,10,54,0,0,22500.0,2400,0,58,0,22500.0,0,1,5,0,0.0,1,0,0,11,1,0,2012,1,0
19652,2850,0,0,0,0,13,750,2,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,7,60,1,0,15000.0,2900,0,220,0,15000.0,0,0,5,0,0.0,0,0,0,12,1,0,2020,3,0
19653,2857,0,0,0,0,14,750,1,0,0,0,2,0,0,1,0,1,1,0,0,1,1,0,4,45,0,0,12500.0,3000,0,92,0,12500.0,0,0,6,0,0.0,0,1,0,16,0,0,2018,1,1
19654,4530,0,0,0,1,7,750,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,8,33,0,0,20000.0,3000,1,131,1,20000.0,0,1,2,0,0.0,1,0,0,9,0,0,2019,3,0
19655,4530,0,0,0,1,7,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,8,68,0,0,20000.0,3000,1,171,1,20000.0,1,1,2,0,0.0,1,0,0,9,0,0,2019,3,0
19656,1173,0,0,0,1,26,750,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4,34,1,0,7000.0,3000,0,106,0,7000.0,0,0,4,0,0.0,0,0,0,15,1,0,2009,3,0
19657,1192,0,0,0,0,15,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,1,11,58,0,1,31500.0,3000,1,87,0,8000.0,0,1,4,0,23500.0,1,0,1,4,0,1,2013,4,0
19658,1192,0,0,0,0,15,750,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,11,52,0,1,31500.0,3000,1,123,0,8000.0,0,1,4,0,23500.0,1,0,1,4,0,1,2015,4,0
19659,4563,0,0,0,1,2,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,1,0,4,21,0,3,10000.0,3000,0,30,0,10000.0,0,0,1,0,0.0,1,0,0,15,1,0,2019,3,0
19660,4564,0,0,0,0,20,750,2,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,10,22,1,0,10000.0,3000,0,12,0,10000.0,0,0,6,0,0.0,0,0,1,5,1,0,2016,2,0
19661,4564,0,1,0,0,20,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10,67,1,0,10000.0,3000,0,67,0,10000.0,0,0,6,0,0.0,0,0,1,5,1,0,2016,4,0
19662,2895,0,0,0,0,9,750,1,0,0,0,3,0,0,0,0,1,1,0,1,1,1,0,2,55,0,0,25000.0,3000,1,179,0,25000.0,0,0,5,0,0.0,1,0,0,4,0,0,2016,4,1
19663,2895,0,0,0,0,9,750,1,0,0,0,0,0,0,1,0,1,4,0,1,1,1,0,2,18,0,0,25000.0,2750,0,2,0,25000.0,0,0,5,0,0.0,1,0,0,4,0,0,2015,1,1
19664,1226,0,0,0,1,23,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,12,48,1,2,6500.0,3000,0,112,0,6500.0,0,0,0,0,0.0,0,0,0,17,1,0,2017,1,0
19665,1232,0,0,0,0,25,750,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,11,69,1,0,7000.0,3000,1,174,0,7000.0,0,0,0,0,0.0,0,0,1,11,1,0,2009,1,0
19666,4575,0,0,0,0,11,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,8,71,0,0,12500.0,2900,1,126,0,12500.0,0,1,6,0,0.0,0,0,1,15,1,0,2014,2,0
19667,4575,0,0,0,0,11,750,2,0,0,0,3,1,0,0,0,0,2,0,0,1,0,0,8,46,0,0,12500.0,2800,1,44,0,12500.0,1,1,6,0,0.0,0,0,1,15,1,0,2020,2,0
19668,4578,0,0,0,0,9,750,1,0,0,1,2,0,0,1,0,1,1,0,0,1,0,0,6,42,0,0,1000.0,3000,0,101,0,1000.0,0,0,6,1,0.0,0,1,0,5,0,0,2014,3,1
19669,4582,0,0,0,1,11,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3,3,59,0,2,66500.0,3000,1,105,0,17500.0,1,1,0,0,49000.0,2,0,0,15,1,0,2010,4,0
19670,2910,0,0,0,0,20,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,12,50,0,0,18500.0,3000,1,135,0,18500.0,0,1,4,0,0.0,1,0,1,11,1,0,2018,3,0
19671,1255,0,0,0,1,1,750,4,0,1,0,1,1,0,0,0,0,1,0,0,1,0,4,10,57,0,0,90500.0,2700,1,93,0,46500.0,0,1,1,0,44000.0,2,0,0,10,1,0,2020,2,0
19672,4602,0,0,0,1,6,750,2,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,11,45,0,1,49500.0,3000,0,105,0,24500.0,0,1,2,0,25000.0,2,0,0,6,1,0,2013,3,0
19673,2929,0,0,0,0,7,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,47,1,1,23500.0,3000,1,126,0,23500.0,0,0,6,0,0.0,0,0,1,5,1,0,2018,1,0
19674,2929,0,0,0,0,7,750,2,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,4,39,1,1,23500.0,2700,0,51,0,23500.0,0,0,6,0,0.0,0,0,1,5,1,0,2020,1,0
19675,2944,0,0,0,0,5,750,1,0,0,0,3,0,0,1,0,1,1,0,0,1,0,0,10,24,0,0,13500.0,3000,0,62,0,13500.0,1,0,5,0,0.0,0,1,0,17,0,0,2014,3,1
19676,2948,0,0,0,1,22,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,5,48,0,0,23000.0,3000,1,156,1,8000.0,0,1,2,0,15000.0,0,0,0,20,0,0,2017,1,0
19677,4623,0,0,0,1,1,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,12,64,0,2,53000.0,2650,0,175,0,34500.0,0,1,6,0,18500.0,2,0,0,0,1,0,2016,1,0
19678,1286,0,0,0,0,8,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,1,0,10,42,0,1,17500.0,3000,0,91,0,17500.0,0,1,1,0,0.0,1,0,1,17,1,0,2017,3,0
19679,2957,0,0,0,1,11,750,2,0,0,0,2,1,0,0,0,0,2,0,0,1,1,0,3,30,0,1,19000.0,3000,1,9,0,19000.0,0,1,0,0,0.0,1,0,0,10,1,0,2017,2,0
19680,2957,0,0,0,1,11,750,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,3,59,0,1,19000.0,3000,1,77,0,19000.0,0,1,0,0,0.0,1,0,0,10,1,0,2019,2,0
19681,2959,0,0,0,0,17,750,2,0,0,0,3,1,1,0,1,0,1,1,0,0,0,2,2,64,0,3,55500.0,3000,1,207,0,35500.0,0,0,6,0,20000.0,2,0,0,8,1,0,2019,4,0
19682,2959,0,0,0,0,17,750,2,0,1,0,3,1,1,0,1,0,2,0,0,0,0,2,2,49,0,3,55500.0,3000,1,47,0,35500.0,0,0,6,0,20000.0,2,0,0,8,1,0,2017,4,0
19683,2965,0,0,0,0,23,750,2,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,11,40,1,2,10500.0,3000,0,52,0,10500.0,1,0,5,0,0.0,0,0,0,1,1,0,2012,3,0
19684,4639,0,0,0,0,7,750,2,0,1,0,3,1,1,0,0,0,1,0,0,1,0,0,10,25,0,0,8000.0,3000,1,70,0,8000.0,0,1,0,0,0.0,1,0,0,12,1,0,2020,2,0
19685,2970,0,0,0,0,27,750,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,5,49,0,0,10000.0,2650,1,190,0,10000.0,0,0,0,0,0.0,0,1,0,15,0,0,2012,0,1
19686,4646,0,0,0,0,26,750,1,1,1,0,3,0,0,1,0,1,5,0,0,1,0,0,12,19,0,0,9500.0,3000,0,9,0,9500.0,0,0,3,0,0.0,0,1,0,19,0,0,2020,1,1
19687,4647,0,0,0,0,4,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,1,3,3,52,0,0,46500.0,3000,1,228,0,24000.0,0,1,0,0,22500.0,1,0,1,14,1,0,2017,1,0
19688,2983,0,0,0,1,24,750,4,0,0,0,2,1,0,1,0,0,1,0,0,1,1,2,1,34,0,1,41000.0,3000,0,73,0,29000.0,0,1,3,0,12000.0,2,0,0,19,1,0,2013,3,0
19689,2983,0,1,0,1,24,750,4,0,0,0,3,1,0,1,0,0,1,0,0,1,0,2,1,29,0,1,41000.0,3000,0,89,0,29000.0,0,1,3,0,12000.0,2,0,0,19,1,0,2017,3,0
19690,4662,0,0,0,0,18,750,4,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2,4,50,0,1,25500.0,3000,1,122,0,13500.0,0,1,3,0,12000.0,0,0,1,15,1,0,2018,1,0
19691,2988,0,0,0,0,11,750,2,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,6,59,0,1,27500.0,3000,1,32,0,27500.0,0,0,1,0,0.0,1,0,1,15,1,0,2018,2,0
19692,1304,0,0,0,0,11,750,4,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,2,54,0,0,12500.0,3000,0,208,0,12500.0,0,1,0,0,0.0,1,0,1,22,1,0,2017,2,0
19693,2995,0,0,0,0,29,750,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,2,1,54,0,1,27500.0,3000,1,50,0,15500.0,1,1,1,0,12000.0,1,0,1,9,1,0,2012,4,0
19694,2996,0,0,0,1,4,750,4,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,2,43,0,4,4500.0,3000,1,51,1,4500.0,0,1,0,0,0.0,0,0,0,13,0,0,2006,1,0
19695,4681,0,0,0,1,7,750,5,0,0,0,0,1,0,0,0,0,3,0,0,1,1,4,1,41,0,5,50000.0,3000,1,27,0,34500.0,0,1,0,0,15500.0,2,0,0,8,1,0,2007,3,0
