policy_id,customer_age,months_as_customer,num_claims_past_year,num_insurers_past_5_years,policy_state,policy_deductable,policy_annual_premium,policy_liability,customer_zip,customer_gender,customer_education,auto_year
4232,35,131,0,1,CA,750,3000,15/30,94545,Male,Bachelor,2005
4233,40,80,0,1,CA,750,3000,30/60,91361,Male,Advanced Degree,2019
4234,51,202,0,1,CA,750,2950,25/50,90502,Male,Advanced Degree,2018
4235,65,103,0,1,CA,750,3000,15/30,92335,Unkown,Bachelor,2017
4236,37,87,0,1,CA,750,3000,15/30,93292,Female,Advanced Degree,2004
4237,48,99,0,1,CA,750,2650,25/50,95076,Female,Bachelor,2015
4238,26,11,0,1,CA,750,3000,15/30,93638,Male,Advanced Degree,2012
4239,31,41,0,1,CA,750,3000,30/60,92692,Other,Bachelor,2020
4240,43,142,0,1,CA,750,3000,25/50,91911,Female,Associate,2017
4241,55,79,0,1,CA,750,3000,30/60,91942,Male,Advanced Degree,2018
4242,32,152,0,1,CA,750,2950,25/50,94587,Female,Bachelor,2011
4243,35,81,1,1,CA,750,3000,15/30,90620,Male,Bachelor,2018
4244,65,106,0,1,CA,750,2600,25/50,90803,Male,Associate,2010
4245,37,77,0,1,CA,750,3000,15/30,94507,Female,Bachelor,2014
4246,27,109,0,1,CA,750,3000,30/60,95823,Female,Advanced Degree,2017
4247,63,95,0,1,OR,750,3000,100/200,97045,Male,High School,2014
4248,37,101,0,1,CA,750,3000,30/60,93458,Male,Advanced Degree,2019
4249,34,50,1,1,CA,750,3000,15/30,91723,Unkown,Below High School,2018
4250,47,57,0,2,CA,750,3000,30/60,90024,Female,Associate,2019
4251,59,221,0,1,CA,750,3000,15/30,95116,Female,High School,2010
4252,61,213,0,1,CA,750,3000,15/30,92802,Male,Bachelor,2014
4253,67,220,0,1,CA,750,3000,15/30,90023,Male,High School,2020
4254,34,86,0,1,CA,750,2950,15/30,95391,Male,Bachelor,2008
4255,23,26,0,1,AZ,750,2800,30/60,85310,Male,Associate,2019
4256,45,109,0,1,AZ,750,2950,30/60,85641,Male,High School,2017
4257,46,32,0,4,CA,750,2850,15/30,92503,Male,Bachelor,2016
4258,22,11,0,3,CA,750,3000,15/30,91325,Female,High School,2014
4259,40,105,0,1,CA,750,3000,15/30,92625,Male,High School,2016
4260,52,99,0,1,CA,750,3000,25/50,91913,Female,Associate,2020
4261,51,105,0,1,AZ,750,3000,25/50,85205,Male,Bachelor,2015
4262,54,252,0,1,ID,750,2900,30/60,83686,Female,Bachelor,2016
4263,50,250,0,1,CA,750,2600,100/200,90280,Male,Below High School,2015
4264,34,38,0,2,AZ,750,3000,15/30,85251,Female,High School,2009
4265,34,133,0,1,CA,750,3000,25/50,93023,Male,Bachelor,2020
4266,20,4,1,1,WA,750,3000,100/200,98620,Unkown,Associate,2019
4267,44,22,0,3,CA,750,3000,25/50,93635,Female,Advanced Degree,2014
4268,40,15,0,4,CA,750,3000,15/30,95360,Female,Bachelor,2014
4269,25,69,0,1,CA,750,3000,15/30,96007,Male,Bachelor,2019
4270,23,16,1,1,CA,750,3000,30/60,95677,Female,Associate,2018
4271,35,137,0,1,NV,750,2850,30/60,89408,Female,Bachelor,2018
4272,52,194,1,1,WA,750,3000,30/60,98584,Male,Advanced Degree,2016
4273,56,110,0,1,CA,750,3000,30/60,90033,Female,Bachelor,2014
4274,63,27,0,4,ID,750,3000,100/200,83644,Female,Bachelor,2017
4275,54,179,0,1,CA,750,3000,30/60,93940,Female,Bachelor,2017
4276,23,17,0,4,CA,750,2850,30/60,92394,Female,Bachelor,2020
4277,39,79,0,1,CA,750,3000,25/50,92277,Female,Associate,2013
4278,50,147,0,1,CA,750,2450,25/50,93010,Unkown,Bachelor,2013
4279,68,228,0,1,OR,750,3000,100/200,97701,Male,High School,2015
4280,48,205,1,1,CA,750,3000,30/60,91763,Female,Bachelor,2016
4281,61,165,0,1,CA,750,3000,30/60,92337,Female,Advanced Degree,2015
4282,42,64,0,1,CA,750,3000,25/50,93726,Female,Advanced Degree,2016
4283,27,95,0,1,WA,750,3000,25/50,98075,Unkown,Bachelor,2020
4284,59,81,0,1,CA,750,2500,25/50,95118,Male,High School,2015
4285,57,53,0,1,CA,750,3000,15/30,93960,Male,High School,2013
4286,63,168,0,1,CA,750,3000,15/30,92123,Male,Bachelor,2018
4287,44,74,0,1,CA,750,3000,15/30,94510,Male,Advanced Degree,2018
4288,32,56,0,1,CA,750,3000,30/60,91792,Male,Bachelor,2017
4289,60,127,0,1,WA,750,2800,100/200,98685,Female,High School,2017
4290,52,277,0,1,CA,750,2750,15/30,90221,Male,Advanced Degree,2020
4291,25,30,0,2,OR,750,3000,25/50,97224,Female,Advanced Degree,2020
4292,33,170,0,1,CA,750,3000,30/60,91763,Female,Bachelor,2019
4293,35,92,1,1,CA,750,3000,25/50,95035,Male,Bachelor,2019
4294,28,25,0,2,CA,750,2950,25/50,94558,Male,Bachelor,2014
4295,21,12,0,2,CA,750,3000,25/50,95124,Female,Bachelor,2015
4296,36,17,0,2,AZ,750,3000,15/30,85379,Female,Advanced Degree,2016
4297,29,36,0,1,CA,750,2900,15/30,94806,Female,High School,2019
4298,69,115,0,1,CA,750,3000,100/200,92545,Female,Bachelor,2019
4299,28,40,0,2,CA,750,3000,25/50,94061,Unkown,Bachelor,2013
4300,49,157,0,1,CA,750,3000,15/30,90029,Female,Advanced Degree,2017
4301,52,87,0,1,CA,750,2600,15/30,95351,Other,Advanced Degree,2018
4302,68,432,0,1,WA,750,2500,30/60,98584,Female,Advanced Degree,2014
4303,28,35,0,3,CA,750,3000,15/30,95240,Female,Bachelor,2017
4304,66,100,1,1,CA,750,3000,15/30,94587,Male,Advanced Degree,2015
4305,33,16,0,2,WA,750,3000,25/50,98136,Unkown,Bachelor,2014
4306,58,92,0,1,WA,750,2800,25/50,98125,Female,Bachelor,2013
4307,70,192,0,1,CA,750,3000,25/50,94928,Female,High School,2019
4308,20,21,0,4,CA,750,2950,30/60,91324,Male,Bachelor,2008
4309,58,61,0,1,OR,750,2850,25/50,97041,Male,Advanced Degree,2017
4310,36,2,0,1,WA,750,2800,25/50,98003,Male,High School,2015
4311,60,126,0,1,CA,750,3000,15/30,92009,Male,High School,2017
4312,19,4,0,3,CA,750,3000,100/200,90302,Male,Below High School,2011
4313,28,38,0,2,ID,750,3000,30/60,83713,Female,Bachelor,2019
4314,46,121,0,1,CA,750,3000,25/50,92677,Male,Advanced Degree,2020
4315,31,74,0,1,WA,750,3000,100/200,98117,Male,High School,2020
4316,57,214,0,1,CA,750,2650,25/50,93433,Male,High School,2016
4317,65,251,0,1,AZ,750,2700,25/50,85021,Female,Bachelor,2018
4318,56,69,0,1,CA,750,3000,100/200,94520,Male,High School,2018
4319,52,116,1,1,CA,750,3000,25/50,92707,Male,High School,2008
4320,20,14,0,4,CA,750,3000,15/30,90005,Female,High School,2013
4321,32,44,0,1,CA,750,3000,25/50,92058,Female,High School,2015
4322,62,197,0,1,AZ,750,3000,100/200,85658,Male,High School,2015
4323,53,60,0,1,AZ,750,2450,100/200,85051,Male,Advanced Degree,2008
4324,26,55,0,1,CA,750,2750,30/60,95824,Male,Associate,2013
4325,70,37,0,1,CA,750,3000,25/50,95401,Unkown,Bachelor,2013
4326,41,107,1,1,CA,750,3000,30/60,94601,Male,Advanced Degree,2002
4327,46,27,0,3,CA,750,2650,15/30,90249,Female,Bachelor,2020
4328,59,138,0,1,CA,750,2550,25/50,92126,Male,Bachelor,2014
4329,58,148,0,1,CA,750,2850,15/30,92009,Female,Bachelor,2014
4330,50,15,1,2,CA,750,3000,25/50,90723,Male,Advanced Degree,2017
4331,40,51,0,1,NV,750,3000,25/50,89883,Male,Advanced Degree,2012
4332,38,23,0,2,CA,750,3000,30/60,90804,Female,Bachelor,2018
4333,61,135,0,1,CA,750,3000,15/30,92054,Male,Advanced Degree,2018
4334,55,149,0,1,OR,750,3000,25/50,97601,Male,Bachelor,2017
4335,39,86,1,1,CA,750,3000,30/60,90746,Female,Associate,2014
4336,66,63,0,1,CA,750,2500,15/30,92630,Unkown,Advanced Degree,2016
4337,41,120,0,1,CA,750,3000,25/50,95901,Male,Bachelor,2019
4338,27,11,0,3,CA,750,3000,30/60,91739,Female,Advanced Degree,2015
4339,29,119,0,1,CA,750,3000,15/30,94122,Unkown,High School,2020
4340,24,25,0,1,CA,750,3000,25/50,90250,Female,Bachelor,2019
4341,39,28,0,1,CA,750,3000,100/200,93422,Female,Advanced Degree,2020
4342,69,56,0,2,CA,750,2650,30/60,92109,Female,High School,2020
4343,28,3,0,4,AZ,750,3000,100/200,85546,Male,Advanced Degree,2018
4344,48,177,0,1,CA,750,3000,30/60,92509,Female,Advanced Degree,2007
4345,31,5,0,2,CA,750,3000,15/30,92009,Male,Advanced Degree,2018
4346,39,91,0,1,CA,750,3000,15/30,93021,Male,Bachelor,2020
4347,40,8,0,3,WA,750,3000,25/50,98045,Male,Bachelor,2013
4348,40,94,0,1,AZ,750,3000,15/30,85718,Male,Advanced Degree,2016
4349,55,238,0,1,CA,750,3000,15/30,94555,Female,Bachelor,2019
4350,48,168,0,1,OR,750,3000,100/200,97304,Female,Bachelor,2006
4351,20,9,0,4,WA,750,3000,30/60,98225,Female,Associate,2017
4352,66,231,0,1,CA,750,2550,15/30,95605,Male,Bachelor,2010
4353,48,135,0,1,CA,750,3000,30/60,93637,Male,Advanced Degree,2016
4354,48,212,0,1,CA,750,2650,15/30,91910,Female,High School,2014
4355,44,106,0,1,NV,750,2500,25/50,89434,Unkown,High School,2011
4356,34,109,0,1,OR,750,3000,25/50,97367,Male,Bachelor,2014
4357,48,129,1,1,WA,750,3000,30/60,98040,Male,Bachelor,2012
4358,54,171,0,1,CA,750,2750,30/60,90620,Female,Bachelor,2015
4359,33,47,0,1,CA,750,3000,15/30,95678,Male,High School,2009
4360,39,83,0,1,NV,750,2950,30/60,89106,Female,Advanced Degree,2014
4361,49,113,0,1,AZ,750,2700,15/30,85382,Female,Associate,2018
4362,68,160,0,1,CA,750,3000,15/30,90034,Male,Bachelor,2015
4363,29,140,0,1,AZ,750,2900,15/30,85332,Male,Associate,2016
4364,34,39,0,1,CA,750,3000,15/30,91706,Male,Bachelor,2015
4365,34,57,0,1,CA,750,2700,25/50,90732,Male,High School,2018
4366,28,93,0,1,AZ,750,3000,25/50,85706,Female,High School,2017
4367,37,181,1,1,CA,750,3000,15/30,95012,Female,Bachelor,2019
4368,59,30,0,3,CA,750,2900,15/30,94403,Female,High School,2011
4369,23,33,0,3,CA,750,2800,100/200,90011,Female,High School,2020
4370,53,23,0,3,CA,750,3000,15/30,91910,Male,Bachelor,2014
4371,33,81,0,1,CA,750,3000,30/60,92131,Female,High School,2016
4372,37,37,0,1,CA,750,3000,30/60,94108,Female,Bachelor,2017
4373,39,52,0,1,CA,750,3000,15/30,94561,Female,High School,2015
4374,45,65,0,1,CA,750,3000,15/30,93612,Male,Associate,2014
4375,56,144,1,1,CA,750,3000,15/30,94703,Female,Bachelor,2020
4376,52,131,0,1,NV,750,2650,30/60,89119,Female,High School,2017
4377,47,95,0,1,CA,750,2500,15/30,93004,Male,Advanced Degree,2014
4378,67,21,0,2,CA,750,2850,25/50,90077,Male,Advanced Degree,2017
4379,33,133,0,1,ID,750,3000,30/60,83607,Female,High School,2017
4380,62,240,0,1,CA,750,3000,25/50,92509,Male,Advanced Degree,2017
4381,26,45,0,3,AZ,750,3000,100/200,85363,Female,Associate,2016
4382,39,68,0,1,CA,750,3000,25/50,92243,Unkown,High School,2014
4383,43,99,0,1,AZ,750,2900,15/30,85138,Female,Below High School,2015
4384,46,88,0,1,CA,750,2600,25/50,91711,Female,Bachelor,2013
4385,45,119,0,1,ID,750,3000,30/60,83301,Female,Bachelor,2020
4386,25,41,0,2,CA,750,3000,15/30,94118,Male,Associate,2014
4387,40,53,0,2,WA,750,3000,30/60,98499,Male,Advanced Degree,2019
4388,38,100,0,1,WA,750,3000,25/50,98407,Other,Bachelor,2015
4389,34,4,0,2,WA,750,3000,100/200,98374,Female,Associate,2015
4390,19,13,0,1,CA,750,3000,25/50,92210,Male,High School,2019
4391,21,3,0,2,CA,750,2600,15/30,94585,Male,Bachelor,2014
4392,22,14,0,5,CA,750,3000,30/60,95621,Female,High School,2012
4393,43,17,1,3,CA,750,3000,15/30,92551,Female,Associate,2019
4394,53,103,0,1,WA,750,2800,25/50,98270,Female,Bachelor,2012
4395,59,83,0,1,CA,750,2600,30/60,91024,Male,Bachelor,2017
4396,56,217,0,1,WA,750,3000,100/200,98548,Unkown,Bachelor,2014
4397,33,24,0,2,CA,750,2650,15/30,93101,Female,Associate,2019
4398,32,26,0,1,CA,750,3000,30/60,95993,Female,Bachelor,2017
4399,32,74,0,1,CA,750,2650,15/30,93304,Female,Bachelor,2018
4400,26,19,0,3,CA,750,3000,15/30,91913,Male,Bachelor,2019
4401,61,109,0,1,CA,750,3000,15/30,93203,Unkown,High School,2016
4402,44,89,0,1,CA,750,3000,25/50,95969,Male,Bachelor,2006
4403,30,75,0,1,CA,750,2650,15/30,94513,Male,Associate,2018
4404,47,145,0,1,NV,750,2950,25/50,89032,Female,Bachelor,2016
4405,46,43,0,2,CA,750,2850,100/200,92114,Female,Advanced Degree,2018
4406,47,77,0,1,AZ,750,3000,15/30,85205,Female,Bachelor,2015
4407,60,183,0,1,WA,750,3000,25/50,99003,Female,Below High School,2014
4408,49,29,0,1,CA,750,2600,25/50,93505,Male,Bachelor,2015
4409,59,137,0,1,NV,750,3000,25/50,89434,Unkown,Advanced Degree,2015
4410,50,107,0,1,NV,750,2400,25/50,89074,Male,Bachelor,2009
4411,20,18,0,1,CA,750,3000,25/50,95485,Female,Bachelor,2017
4412,36,2,0,5,CA,750,3000,25/50,90063,Male,High School,2017
4413,55,116,1,1,AZ,750,3000,30/60,85234,Female,Bachelor,2015
4414,46,147,0,1,CA,750,3000,15/30,90012,Male,Bachelor,2020
4415,27,3,0,5,AZ,750,3000,30/60,85051,Female,Advanced Degree,2017
4416,44,149,0,1,CA,750,3000,25/50,95825,Female,Bachelor,2010
4417,67,285,0,1,CA,750,3000,25/50,90249,Female,Bachelor,2008
4418,40,184,0,1,CA,750,3000,15/30,90802,Female,Bachelor,2014
4419,66,213,0,1,CA,750,2850,25/50,95628,Female,Associate,2017
4420,33,80,0,1,AZ,750,3000,25/50,85607,Female,Advanced Degree,2017
4421,34,92,0,1,CA,750,2700,30/60,92374,Unkown,Bachelor,2014
4422,29,48,0,1,CA,750,3000,25/50,90220,Male,Advanced Degree,2013
4423,62,120,0,1,CA,750,3000,25/50,94611,Male,Bachelor,2014
4424,30,77,0,1,CA,750,3000,25/50,92694,Male,High School,2017
4425,57,193,0,1,AZ,750,3000,30/60,85209,Male,Bachelor,2018
4426,36,87,0,1,CA,750,3000,15/30,92131,Male,High School,2018
4427,33,132,0,1,NV,750,2850,25/50,89128,Female,High School,2017
4428,20,9,0,3,CA,750,3000,30/60,93035,Male,Associate,2015
4429,45,106,0,1,CA,750,3000,100/200,95037,Male,Bachelor,2016
4430,20,9,0,1,ID,750,3000,25/50,83709,Male,Bachelor,2018
4431,63,89,0,1,CA,750,3000,100/200,94582,Female,High School,2016
4432,42,83,0,1,CA,750,3000,15/30,94526,Female,Bachelor,2013
4433,40,39,0,3,CA,750,2800,15/30,94565,Male,Bachelor,2019
4434,57,80,0,1,CA,750,3000,25/50,94044,Female,Advanced Degree,2020
4435,63,125,0,1,CA,800,2500,30/60,95255,Male,Bachelor,2016
4436,44,17,1,2,CA,750,3000,25/50,93065,Unkown,Bachelor,2013
4437,29,116,0,1,NV,750,3000,25/50,89129,Female,High School,2013
4438,30,96,0,1,WA,750,2700,25/50,98606,Male,Bachelor,2017
4439,32,31,1,1,CA,750,3000,25/50,91103,Female,Bachelor,2015
4440,46,219,0,1,CA,750,2950,30/60,94598,Female,Advanced Degree,2019
4441,37,36,0,1,OR,750,3000,25/50,97754,Male,High School,2019
4442,58,84,0,1,CA,750,2800,25/50,91977,Female,Bachelor,2011
4443,32,24,0,3,CA,750,2700,100/200,93505,Male,Bachelor,2014
4444,43,31,0,2,CA,750,3000,25/50,90031,Male,High School,2020
4445,68,178,0,1,CA,750,3000,15/30,94580,Male,Bachelor,2018
4446,51,108,0,1,CA,750,2750,100/200,93105,Male,Advanced Degree,2017
4447,43,68,0,1,WA,750,2800,25/50,98563,Male,Bachelor,2019
4448,32,99,0,1,CA,750,2700,15/30,90745,Other,Advanced Degree,2018
4449,31,56,0,1,NV,750,3000,25/50,89434,Male,High School,2018
4450,27,28,0,1,CA,750,3000,25/50,91752,Male,Bachelor,2015
4451,33,86,0,1,AZ,750,3000,30/60,85395,Female,Bachelor,2019
4452,59,267,0,1,CA,750,2950,25/50,93309,Female,Bachelor,2018
4453,40,50,0,2,AZ,750,2750,25/50,85379,Unkown,Advanced Degree,2019
4454,50,110,0,1,OR,750,2800,30/60,97008,Female,High School,2019
4455,35,165,0,1,CA,750,3000,15/30,94544,Unkown,Advanced Degree,2020
4456,46,194,0,1,CA,750,3000,30/60,94806,Female,Bachelor,2012
4457,22,52,0,1,CA,750,3000,15/30,92648,Unkown,High School,2015
4458,64,132,0,1,WA,750,2400,25/50,98270,Female,Advanced Degree,2014
4459,31,80,0,1,AZ,750,3000,30/60,85215,Male,Bachelor,2016
4460,38,197,0,1,CA,750,3000,15/30,95632,Male,Advanced Degree,2007
4461,23,6,0,3,CA,750,2800,15/30,94560,Female,Bachelor,2018
4462,40,35,0,4,CA,750,3000,15/30,94116,Male,Advanced Degree,2006
4463,43,204,0,1,CA,750,3000,15/30,95630,Male,Bachelor,2009
4464,57,137,0,1,CA,750,2900,15/30,92118,Female,High School,2011
4465,66,115,0,1,CA,750,3000,25/50,93619,Unkown,Bachelor,2017
4466,29,73,0,1,CA,750,2900,100/200,94086,Male,High School,2017
4467,44,72,1,1,OR,750,3000,30/60,97914,Female,Bachelor,2016
4468,50,48,0,1,CA,750,2950,15/30,92505,Female,High School,2018
4469,49,34,0,1,CA,750,2800,15/30,92344,Unkown,High School,2018
4470,37,117,0,1,CA,750,3000,15/30,90260,Unkown,High School,2011
4471,46,105,0,1,NV,750,3000,25/50,89031,Female,Bachelor,2012
4472,52,23,0,4,AZ,750,3000,15/30,85304,Female,Bachelor,2010
4473,37,59,0,1,CA,750,3000,30/60,91204,Male,Bachelor,2019
4474,34,14,0,3,AZ,750,3000,15/30,85022,Female,High School,2014
4475,41,95,4,1,AZ,750,3000,15/30,86401,Female,Bachelor,2008
4476,40,162,0,1,NV,750,3000,25/50,89523,Female,Bachelor,2020
4477,44,186,0,1,OR,750,3000,30/60,97209,Female,Associate,2007
4478,34,26,0,4,CA,750,2800,30/60,94704,Male,Advanced Degree,2017
4479,66,1,0,1,CA,750,3000,100/200,95326,Female,Bachelor,2014
4480,53,97,1,1,WA,750,3000,25/50,98311,Male,Bachelor,2018
4481,46,59,0,1,ID,750,3000,25/50,83352,Male,Associate,2017
4482,45,69,0,1,CA,750,3000,15/30,90703,Male,Below High School,2018
4483,59,468,0,1,CA,750,3000,15/30,90744,Male,Advanced Degree,2020
4484,47,139,0,1,CA,750,3000,30/60,94901,Female,Advanced Degree,2009
4485,53,205,0,1,CA,750,3000,15/30,92277,Male,High School,2017
4486,30,69,0,1,CA,750,3000,30/60,94110,Male,Bachelor,2018
4487,36,12,0,4,CA,750,3000,15/30,92886,Unkown,Bachelor,2013
4488,36,34,0,4,NV,750,3000,30/60,89117,Male,Bachelor,2014
4489,64,158,0,1,AZ,750,3000,30/60,85033,Male,Advanced Degree,2016
4490,36,135,0,1,WA,750,3000,100/200,98203,Male,High School,2020
4491,53,82,0,1,CA,750,3000,25/50,95123,Male,Bachelor,2015
4492,18,3,0,3,OR,750,3000,25/50,97501,Male,High School,2018
4493,41,109,0,1,CA,750,2900,30/60,90026,Male,Bachelor,2016
4494,31,91,1,1,CA,750,3000,15/30,90740,Female,Below High School,2018
4495,58,265,0,1,NV,750,3000,25/50,89406,Male,Advanced Degree,2020
4496,55,151,0,1,CA,750,3000,30/60,92105,Male,Bachelor,2017
4497,47,155,0,1,CA,750,3000,15/30,93704,Female,Advanced Degree,2015
4498,34,177,0,1,NV,750,2800,30/60,89131,Male,High School,2014
4499,61,268,0,1,ID,750,2550,100/200,83686,Other,High School,2014
4500,23,26,0,1,OR,750,2900,25/50,97013,Female,High School,2017
4501,39,64,0,1,CA,750,2750,25/50,95660,Male,Bachelor,2012
4502,41,131,0,1,CA,750,2700,25/50,90020,Female,Advanced Degree,2015
4503,47,132,0,1,CA,750,3000,30/60,90006,Male,Bachelor,2016
4504,59,188,0,1,CA,750,3000,15/30,91605,Male,High School,2020
4505,57,187,0,1,ID,750,3000,25/50,83869,Female,High School,2020
4506,49,58,0,1,NV,800,2650,30/60,89027,Female,High School,2017
4507,68,106,0,1,OR,750,2500,25/50,97537,Female,Bachelor,2015
4508,54,60,0,1,CA,750,3000,25/50,91006,Other,Bachelor,2018
4509,57,243,0,1,AZ,750,3000,15/30,85032,Male,Bachelor,2012
4510,19,2,0,4,OR,750,2850,25/50,97477,Female,High School,2005
4511,29,22,0,4,CA,750,3000,30/60,95128,Female,High School,2017
4512,31,136,0,1,CA,750,3000,15/30,94801,Unkown,High School,2013
4513,59,69,0,1,AZ,750,3000,15/30,85138,Female,Bachelor,2019
4514,32,67,0,1,CA,750,3000,15/30,95350,Other,Bachelor,2014
4515,27,50,0,2,NV,750,3000,25/50,89027,Male,Bachelor,2014
4516,32,27,0,1,CA,750,3000,100/200,92113,Female,High School,2014
4517,66,81,0,1,CA,750,3000,100/200,92614,Male,Below High School,2014
4518,44,87,0,1,ID,750,3000,100/200,83221,Male,Associate,2012
4519,40,80,1,1,ID,750,3000,25/50,83647,Unkown,Below High School,2014
4520,42,57,0,1,AZ,750,3000,30/60,85335,Male,High School,2015
4521,70,215,0,1,AZ,750,3000,30/60,86502,Unkown,Bachelor,2019
4522,29,56,0,2,NV,750,3000,25/50,89143,Male,High School,2017
4523,70,229,0,1,NV,750,3000,30/60,89117,Female,High School,2020
4524,48,58,0,1,CA,750,3000,100/200,94705,Male,Advanced Degree,2012
4525,41,99,1,1,WA,750,3000,25/50,98203,Male,Bachelor,2014
4526,23,2,0,4,CA,750,3000,25/50,92880,Male,Advanced Degree,2016
4527,37,2,0,4,CA,750,3000,25/50,90059,Female,Associate,2016
4528,19,1,0,1,OR,750,3000,25/50,97209,Male,High School,2016
4529,63,73,0,1,WA,750,2650,25/50,98373,Female,High School,2007
4530,68,171,0,1,OR,750,3000,25/50,97405,Male,Bachelor,2019
4531,40,41,1,3,CA,750,3000,25/50,90302,Male,High School,2019
4532,37,41,0,2,CA,750,2600,15/30,94901,Male,Below High School,2005
4533,53,381,0,1,CA,750,3000,30/60,95407,Male,Advanced Degree,2019
4534,34,71,0,1,CA,750,3000,25/50,91801,Female,Bachelor,2015
4535,25,71,0,1,CA,750,3000,100/200,94579,Female,Advanced Degree,2012
4536,52,274,0,1,AZ,750,2900,15/30,85050,Male,Associate,2013
4537,41,122,0,1,CA,750,3000,15/30,92843,Female,Associate,2017
4538,57,193,0,1,CA,750,2650,15/30,94903,Female,Bachelor,2016
4539,43,88,0,1,OR,750,3000,30/60,97219,Male,Bachelor,2017
4540,46,98,0,1,NV,750,3000,25/50,89011,Male,Bachelor,2016
4541,65,71,0,1,CA,750,3000,25/50,93001,Female,Advanced Degree,2014
4542,43,28,0,1,CA,750,3000,25/50,95127,Male,High School,2018
4543,60,333,0,1,CA,750,3000,15/30,90505,Male,Bachelor,2014
4544,23,41,0,1,AZ,750,3000,30/60,85014,Male,Associate,2018
4545,43,64,0,1,WA,750,2950,100/200,98848,Female,High School,2017
4546,32,86,2,1,CA,750,3000,15/30,91767,Male,Bachelor,2020
4547,59,135,1,1,WA,750,2950,30/60,98225,Male,Bachelor,2015
4548,45,133,0,1,CA,750,3000,15/30,90265,Male,High School,2013
4549,58,223,0,1,CA,750,3000,25/50,90291,Male,High School,2015
4550,66,31,0,1,AZ,750,3000,30/60,85364,Male,Bachelor,2017
4551,58,171,0,1,AZ,750,3000,15/30,85331,Other,Bachelor,2020
4552,49,24,0,2,AZ,750,3000,30/60,85204,Male,Associate,2019
4553,24,9,0,2,NV,750,3000,25/50,89121,Female,High School,2017
4554,44,156,1,1,AZ,750,3000,100/200,85249,Male,Below High School,2014
4555,33,61,0,1,CA,750,3000,15/30,94112,Female,Advanced Degree,2017
4556,37,8,0,2,CA,750,2600,15/30,95210,Female,Advanced Degree,2018
4557,37,184,0,1,WA,750,3000,25/50,98682,Male,Bachelor,2014
4558,24,38,0,3,CA,750,3000,30/60,90003,Female,Advanced Degree,2015
4559,31,88,0,1,CA,750,2800,25/50,90302,Female,Bachelor,2018
4560,48,155,0,1,CA,750,3000,100/200,92507,Female,High School,2018
4561,44,51,0,1,NV,750,3000,30/60,89460,Male,High School,2016
4562,64,217,0,1,CA,750,2600,15/30,91710,Unkown,Advanced Degree,2016
4563,52,56,0,1,CA,750,3000,30/60,95348,Female,Bachelor,2015
4564,67,67,0,1,NV,750,3000,25/50,89031,Unkown,Advanced Degree,2016
4565,30,107,0,1,CA,750,2650,15/30,90230,Female,Advanced Degree,2017
4566,31,6,0,4,CA,750,3000,15/30,95562,Female,Bachelor,2018
4567,68,108,0,1,AZ,750,3000,15/30,85043,Female,High School,2016
4568,33,80,0,1,CA,750,3000,15/30,92618,Female,High School,2014
4569,39,92,0,1,AZ,750,3000,15/30,85209,Unkown,High School,2018
4570,29,103,0,1,CA,750,3000,15/30,90804,Male,High School,2018
4571,52,106,0,1,CA,750,3000,25/50,93635,Female,Bachelor,2018
4572,66,158,0,1,AZ,750,3000,15/30,86401,Male,High School,2012
4573,52,121,0,1,CA,750,2550,25/50,93905,Female,High School,2017
4574,38,57,0,1,WA,750,3000,25/50,98221,Male,Bachelor,2012
4575,46,44,0,2,OR,750,2800,100/200,97411,Male,Associate,2020
4576,53,69,0,1,CA,750,3000,15/30,90745,Unkown,Bachelor,2018
4577,40,48,0,1,CA,750,2800,30/60,93277,Male,Bachelor,2017
4578,42,101,0,1,ID,750,3000,30/60,83619,Female,Bachelor,2014
4579,40,31,0,2,CA,750,2650,25/50,92130,Female,Advanced Degree,2016
4580,63,66,0,1,CA,750,3000,15/30,94541,Male,High School,2014
4581,52,135,0,1,CA,750,2700,15/30,90631,Male,High School,2019
4582,48,92,0,1,CA,750,3000,100/200,92880,Female,Advanced Degree,2016
4583,19,13,0,4,CA,750,3000,15/30,95148,Male,High School,2015
4584,36,35,0,1,CA,750,3000,25/50,91354,Female,Bachelor,2017
4585,62,21,0,3,CA,750,3000,100/200,91766,Unkown,High School,2006
4586,45,205,0,1,CA,750,3000,15/30,93908,Male,Advanced Degree,2014
4587,57,130,0,1,CA,750,3000,15/30,94590,Male,Advanced Degree,2005
4588,65,225,0,1,CA,750,3000,25/50,91910,Female,Bachelor,2019
